student_id,stream,district,difficulty_level,english_fluency,tuition_hours_weekly,commute_fatigue,current_score,hours_needed
352,Technology,Jaffna,4,6,8,0.3802242603474096,47.42598068928693,7.3
353,Commerce,Colombo,5,6,2,0.11625321120336668,72.05784288060636,8.4
354,Physical Science,Galle,3,7,11,0.18683883508619104,72.46261325391194,5.7
355,Physical Science,Gampaha,5,8,1,0.044645561482532015,55.608432807815134,10.9
356,Commerce,Ratnapura,8,5,3,0.2228133845767718,50.34761221572,14.9
357,Physical Science,Galle,3,4,3,0.40210962613756074,89.2135536543249,6.2
358,Commerce,Gampaha,5,5,8,0.04937016926647747,69.74155354109502,7.6
359,English,Colombo,10,9,3,0.1378017991101495,47.73493056178905,19.1
360,Commerce,Kandy,1,6,4,0.18653085433851252,74.83316438622957,1.0
361,Bio Science,Galle,2,5,5,0.05194960154382117,65.94485969211694,3.1
362,Commerce,Galle,3,5,3,0.38115840498846676,62.38338495490588,4.5
363,Bio Science,UpCountry,1,5,0,0.39347351410871273,74.67835943306551,1.0
364,Commerce,Galle,9,6,12,0.417947498889984,26.8085536802716,19.8
365,English,Ratnapura,9,7,1,0.2919481024031591,33.39440583323474,17.1
366,Bio Science,Gampaha,5,4,15,0.25361941042718794,88.1882808680494,11.8
367,English,Galle,4,4,2,0.131276222735621,59.06616825329498,7.5
368,English,Gampaha,5,8,3,0.3275789836452739,55.09841578682001,8.9
369,Physical Science,Kandy,4,7,4,0.22228174282777174,41.933645175009886,8.5
370,Physical Science,Kandy,5,6,12,0.4853882030386942,68.90774023723957,11.8
371,Physical Science,Gampaha,7,6,9,0.4840897484872283,69.2588370851484,16.0
372,Physical Science,UpCountry,8,4,9,0.45260256590878134,86.11221962992744,19.0
373,Physical Science,Kandy,2,9,2,0.18004456900716598,66.58667762783969,3.8
374,Commerce,Gampaha,4,4,10,0.18398622767702955,60.457881504223785,8.9
375,Physical Science,RemoteArea,8,2,0,0.42633658202185787,66.08515127804426,19.2
376,Bio Science,Gampaha,7,8,10,0.3645674658707331,81.64232843366914,14.2
377,Technology,Colombo,9,10,10,0.3521804849090219,78.36829520778578,15.9
378,Physical Science,Kandy,5,10,14,0.1398055055420579,76.32152186982617,10.7
379,Technology,Galle,6,4,7,0.4166743057772379,67.6187277396883,13.2
380,Physical Science,Galle,8,7,7,0.2897102861314716,54.78009181774323,17.8
381,Physical Science,Galle,5,7,12,0.22343278711928655,50.50801781257268,11.9
382,Commerce,Jaffna,9,7,3,0.4327110620540379,43.634908914334694,17.1
383,Commerce,Colombo,4,9,14,0.19710488189105702,72.90949431812587,6.3
384,Technology,Galle,8,6,6,0.3269629059338828,70.47420104902614,13.7
385,Arts,Galle,3,4,14,0.2329525910020695,83.41456723905847,4.9
386,Technology,Colombo,5,7,3,0.2963689030855281,69.92597778374792,8.9
387,Physical Science,Colombo,8,6,13,0.02027323582423929,82.26307173718938,18.7
388,Physical Science,RemoteArea,10,5,2,0.23055758158819206,59.04180054037121,22.3
389,Arts,Galle,7,6,6,0.2782456537483871,74.56263695154479,12.6
390,Technology,Galle,1,6,13,0.24635966737480297,51.477942321044715,1.0
391,Sinhala,Galle,4,4,5,0.4237051862534094,61.59721222186112,8.2
392,Bio Science,Kandy,2,7,0,0.15556198739590826,32.52771593642177,4.1
393,Bio Science,Kandy,2,9,8,0.4420382655022702,64.47376984158504,4.2
394,Arts,Kandy,7,8,11,0.2017309849534452,83.87179726061548,12.8
395,Bio Science,Ratnapura,3,7,1,0.34726336613032815,61.553159751241594,6.1
396,English,Jaffna,3,7,12,0.04336136400364887,76.82737488259836,3.6
397,Technology,Kandy,6,9,2,0.10007704178441135,65.09777821136981,10.2
398,Bio Science,Kandy,6,10,4,0.3805830055706359,53.44361281040958,14.0
399,Arts,Kandy,1,9,14,0.006164342769320208,64.20028284473142,1.0
400,Arts,Gampaha,1,7,2,0.48426386957354967,78.69526740476277,1.0
401,Physical Science,Colombo,6,7,2,0.09531445053160759,71.75011083711809,12.1
402,English,Colombo,7,7,7,0.4506519931225616,54.23606299319929,12.4
403,Commerce,Colombo,9,10,13,0.25797251411314287,45.68792681152227,18.5
404,Technology,Colombo,4,10,3,0.28228768344856503,64.60269875346711,7.1
405,Bio Science,RemoteArea,10,5,12,0.042065893985512526,57.271802643453704,24.1
406,Technology,Colombo,6,8,12,0.1826093770786839,63.338474853550764,11.4
407,Bio Science,Colombo,3,8,9,0.0781094303902507,42.68366125358283,5.1
408,Physical Science,Kandy,4,6,1,0.2629657471804714,76.11129286266942,6.7
409,English,Kandy,9,8,4,0.27536607283597475,60.54533289099233,16.0
410,Physical Science,Colombo,1,8,1,0.35483347479215516,61.31989956702133,1.6
411,Bio Science,Galle,5,5,9,0.43913907896159166,52.00604676907248,11.1
412,English,Galle,7,4,10,0.23408990813493036,60.83922941210572,14.5
413,English,Colombo,3,6,15,0.11668018504030331,69.33689664490902,4.9
414,Commerce,Colombo,2,7,11,0.16678583072082476,56.301141602844815,2.3
415,Commerce,UpCountry,2,4,7,0.42354490646946863,60.26207374899995,5.1
416,Bio Science,Galle,1,6,14,0.07293174253938073,87.79437136829988,1.0
417,Physical Science,Jaffna,5,4,2,0.31362803916934123,34.74937045547033,13.5
418,Bio Science,Ratnapura,3,6,13,0.006542941921405088,69.26842551592001,5.9
419,Commerce,Gampaha,7,4,1,0.12283466422712136,48.71800899572764,14.2
420,Arts,Kandy,1,8,2,0.29570424875072976,81.04734984751573,1.0
421,Arts,Colombo,9,9,2,0.22820602000133539,58.289090487440845,16.7
422,Arts,Gampaha,2,5,0,0.24677474512161568,44.29268138412692,3.1
423,Physical Science,Kandy,8,10,2,0.330281025229803,57.765849434715044,17.7
424,Bio Science,Gampaha,10,7,2,0.11729301220928373,66.2445138660297,21.8
425,Physical Science,Galle,4,6,3,0.1404024701632512,100.0,6.4
426,Commerce,Galle,6,8,12,0.3422291037139232,34.35284953005592,13.2
427,Bio Science,Gampaha,9,7,15,0.2691457037719345,49.51325797523351,21.7
428,Technology,Galle,7,5,7,0.007293412129413812,83.07828320702072,11.0
429,Bio Science,Colombo,8,10,8,0.3351638976427206,41.365605360509136,18.3
430,Physical Science,Galle,7,8,0,0.31004602037613904,60.14447884273682,15.3
431,Physical Science,Colombo,2,7,0,0.03930378689913688,52.74952681442624,3.3
432,Arts,Ratnapura,9,7,5,0.37375974742049306,52.89363929837742,16.3
433,Commerce,Kandy,1,10,0,0.26105072947353536,57.417110765872685,1.1
434,Physical Science,Gampaha,2,5,11,0.10237364197847981,60.50975918261166,3.7
435,Physical Science,UpCountry,3,5,4,0.27967818405821365,77.85592421329875,5.5
436,Arts,Gampaha,3,6,13,0.29772925708550163,86.42442061164547,3.9
437,Physical Science,Colombo,10,6,11,0.4600593645951186,71.89455945491129,24.3
438,Technology,Kandy,4,8,0,0.3710722127755852,56.4589119324245,6.7
439,Arts,Gampaha,5,6,12,0.15096217724559963,69.87704806212625,8.8
440,Physical Science,Gampaha,6,4,7,0.05906648378209628,75.57538350116653,13.8
441,Physical Science,Jaffna,1,6,11,0.4265920360403904,80.52547459606271,1.0
442,Sinhala,Galle,8,6,4,0.423033843937723,67.55070270477519,14.8
443,Bio Science,Galle,6,5,5,0.08765500736197862,85.41492328064028,11.5
444,Bio Science,RemoteArea,10,3,3,0.031065592598943315,52.25231919112732,24.0
445,Technology,Colombo,9,9,14,0.35593232490801946,84.09934443677132,17.3
446,English,Jaffna,5,8,12,0.36129091541824204,76.56539794140956,9.0
447,Sinhala,Gampaha,7,7,7,0.08857187685268952,54.349994348969425,11.5
448,Arts,Jaffna,4,5,11,0.3341059297787277,68.9902882401696,7.2
449,Bio Science,Gampaha,6,5,8,0.1394618723484644,68.52144367445999,12.7
450,Physical Science,RemoteArea,6,2,8,0.13030851398440202,61.869513394649765,14.4
451,Arts,Jaffna,4,4,0,0.16225896704517123,57.70596750093192,7.4
452,Commerce,UpCountry,6,3,13,0.26019818325842714,43.62758552471607,13.4
453,Bio Science,Galle,8,6,6,0.4022269616643114,52.66099180498294,17.8
454,English,UpCountry,5,5,3,0.2493218754448131,57.92441801715711,8.7
455,Physical Science,Galle,2,5,12,0.14902134781203719,57.41147415504899,3.8
456,Bio Science,Gampaha,9,5,12,0.44198714935592465,53.165038973659,22.3
457,Physical Science,Colombo,4,6,9,0.027544978721182334,80.41637029678522,7.6
458,Bio Science,Gampaha,4,7,10,0.3985457419490402,63.441123700329804,8.9
459,Physical Science,Ratnapura,7,7,7,0.39219087896092786,96.00112580804648,14.5
460,Physical Science,Kandy,10,10,14,0.12677340507717155,70.34121248599394,24.3
461,Physical Science,Kandy,10,7,6,0.09914759126013983,78.60232789027044,20.7
462,Commerce,Kandy,6,10,0,0.43735028074779864,56.87816932547599,10.7
463,Arts,RemoteArea,4,2,0,0.27943564678016214,50.07487851117041,7.8
464,Commerce,UpCountry,6,6,0,0.02300567881570731,63.942738077036914,9.5
465,English,Colombo,3,8,1,0.44541625823357134,79.93274106141722,4.5
466,Bio Science,Gampaha,7,5,9,0.17450299217783688,63.16391346818411,15.4
467,Physical Science,Gampaha,6,5,1,0.1710782769050132,67.2016727567179,12.9
468,Technology,Gampaha,3,7,8,0.32164396857993666,67.8634064717859,4.5
469,Physical Science,Galle,1,8,4,0.3306554713992879,60.52998616610282,1.3
470,English,Kandy,10,9,0,0.1766580604142074,59.29763301883146,17.6
471,Physical Science,Kandy,5,10,6,0.07163946394844034,48.022880569196374,9.9
472,English,Galle,10,8,9,0.2761348816848362,64.3336719974513,18.3
473,Physical Science,Galle,2,4,1,0.3125895823376201,70.29940945091496,4.9
474,Technology,Colombo,7,10,2,0.4301111825294868,65.43568177215549,12.5
475,Commerce,Jaffna,7,7,3,0.24221999368253294,64.26270791454681,11.7
476,Sinhala,Gampaha,4,8,2,0.3228480397841109,71.87517169331294,5.9
477,Physical Science,Colombo,6,10,2,0.027204413907937597,63.92402365527825,11.9
478,Commerce,Ratnapura,1,5,8,0.44726145010308094,64.2087390827773,1.0
479,English,Gampaha,2,5,11,0.16360790660335106,76.52740610441548,3.0
480,Commerce,Gampaha,6,5,14,0.31611056217115596,69.04899427523452,11.9
481,Commerce,Colombo,2,8,3,0.45802581565662076,57.95107058786337,2.0
482,Commerce,Jaffna,4,5,7,0.4052628921823435,70.52405382720401,5.5
483,Bio Science,Galle,4,6,0,0.3188519287389328,59.471723916491676,7.9
484,Commerce,Colombo,10,8,15,0.35180391403504263,63.27729814219196,19.6
485,Commerce,Ratnapura,9,7,12,0.46045255798248813,68.33133337801115,19.4
486,English,Galle,10,5,5,0.4060465900733975,65.00636268881098,18.2
487,Physical Science,Ratnapura,7,8,14,0.30492953026857844,50.44562914097523,17.4
488,Physical Science,UpCountry,7,2,0,0.32935135310481317,64.99845700950185,16.5
489,English,Kandy,1,10,4,0.07363421208260595,89.69769273627755,1.0
490,Technology,Gampaha,5,5,6,0.23508383988529985,48.30583212287244,9.4
491,Bio Science,Colombo,3,10,12,0.15049882384183322,58.461364145422685,6.4
492,Commerce,Ratnapura,3,5,11,0.21598531724995818,100.0,3.3
493,Physical Science,Colombo,6,7,0,0.33112343676537814,47.668009675177046,14.7
494,Physical Science,Colombo,4,10,8,0.0745755468008778,83.29585115744501,7.1
495,Bio Science,Kandy,8,8,11,0.008687981830628466,62.069407664639,18.6
496,Bio Science,Colombo,4,9,10,0.1984622016163648,65.90209988464584,8.8
497,Commerce,Kandy,8,9,8,0.1610921572440286,62.032482894197585,14.5
498,Physical Science,Kandy,4,9,5,0.21021602985085364,68.88550932221,8.5
499,Sinhala,Colombo,3,9,14,0.4656104601844903,43.303702352515366,5.9
500,Sinhala,Ratnapura,5,4,13,0.35354205060742183,69.29390686097287,9.3
501,Commerce,Ratnapura,5,5,1,0.1637293872995801,54.449572259531536,7.7
502,Commerce,Ratnapura,10,4,1,0.08963941111835155,32.553891575840055,21.1
503,Bio Science,Jaffna,10,7,8,0.30923914712846823,80.81333541533833,21.6
504,Technology,Gampaha,1,7,15,0.3287881257547516,35.88745850007304,1.7
505,Commerce,Galle,8,8,12,0.2418113419389175,98.22669345589067,15.0
506,Physical Science,Gampaha,8,7,13,0.10638038731108007,75.75429777731313,18.6
507,English,Gampaha,8,5,13,0.014277630418265186,46.085063168334244,15.5
508,Technology,Kandy,10,9,3,0.13283034873363625,81.57140472025807,17.5
509,English,Jaffna,4,7,14,0.22858524964509203,55.74430798462355,7.3
510,Arts,Colombo,9,6,5,0.393967143221246,51.9276417567975,16.9
511,Commerce,Colombo,10,7,12,0.4268769144225861,38.98544530846115,20.7
512,Bio Science,Kandy,3,8,9,0.20646727983348212,51.54055650160391,5.7
513,English,Gampaha,7,8,1,0.3980620273417639,49.30746842152308,13.1
514,Technology,Gampaha,6,6,14,0.4966764117755765,79.27219128437814,10.6
515,Physical Science,Kandy,9,6,3,0.35830518742611467,79.00790799193886,19.2
516,Physical Science,Gampaha,4,7,1,0.3642995158007034,41.88816832033635,8.6
517,Bio Science,Kandy,4,10,14,0.45476825077491545,71.05809954036818,7.9
518,Technology,Kandy,6,7,2,0.16907206420845494,33.396180201137426,11.3
519,Sinhala,Jaffna,8,8,1,0.005602696528735629,64.61517162333038,14.0
520,Physical Science,Jaffna,3,4,13,0.4934886358378496,98.9312027111138,6.7
521,Commerce,Kandy,8,9,7,0.24523403883551192,36.80281356793704,14.6
522,Bio Science,Jaffna,8,4,4,0.39283879658116344,46.780001867497504,20.1
523,English,Galle,7,5,4,0.4062455688046478,72.90912821860432,12.7
524,Technology,Gampaha,7,6,7,0.1987583385400145,76.17791712455241,11.9
525,Technology,Gampaha,5,7,10,0.2706365233611591,50.88324882388992,8.9
526,Bio Science,Galle,2,7,14,0.2699577630313389,89.10372603037143,2.8
527,Bio Science,Kandy,2,6,7,0.11010800467212523,51.266323512909906,3.3
528,Physical Science,Ratnapura,10,4,12,0.05881946694714674,91.10201411404498,24.4
529,Physical Science,Galle,8,4,6,0.2717861524713127,70.02977532061387,18.9
530,Technology,Ratnapura,6,7,4,0.060071613425731196,81.06822578055545,9.2
531,Technology,Jaffna,8,4,6,0.17304436192975658,68.56242189398192,15.5
532,Sinhala,Galle,3,8,12,0.09304166582046924,75.85446156531495,4.4
533,Sinhala,UpCountry,1,6,15,0.35345805414138903,78.15198789868855,1.0
534,Commerce,Ratnapura,6,8,0,0.43600442674999385,77.17179813950091,10.4
535,Arts,Kandy,2,9,2,0.28895730492609006,60.50758299763853,1.9
536,English,Gampaha,9,4,14,0.20507790358579875,53.50144247371827,19.4
537,Technology,Gampaha,5,5,2,0.49832132041065547,59.81591309495505,9.8
538,Physical Science,Ratnapura,5,4,1,0.010604567623269612,50.487682531386,12.1
539,Bio Science,Kandy,10,9,5,0.15217054210196135,53.46891838243653,22.6
540,Physical Science,Gampaha,8,8,2,0.13933657632350022,85.82165859700612,15.8
541,English,Colombo,6,9,15,0.17810179902895984,76.84091836134519,10.6
542,Commerce,Kandy,3,6,14,0.11529787057925134,75.65106223349372,3.0
543,Physical Science,Jaffna,9,7,3,0.13213141771572795,77.58965313631688,19.3
544,Commerce,Galle,10,5,2,0.12883855495866364,70.26265739148091,17.3
545,Commerce,UpCountry,4,5,6,0.2528720253762153,91.00616242250663,5.8
546,Bio Science,Gampaha,10,6,3,0.19552763851721555,30.080335075308238,23.5
547,Physical Science,UpCountry,4,5,4,0.3196400509924542,47.03611082304833,8.1
548,Commerce,Galle,2,4,13,0.2572005799338427,55.989922277402435,4.7
549,Commerce,Colombo,3,8,6,0.09171092618486526,42.36425283793654,5.8
550,Arts,Colombo,4,10,3,0.4050224894672539,63.19384156981939,6.6
551,Commerce,Gampaha,7,4,15,0.23609759917027856,69.89899043144948,15.4
552,Technology,Gampaha,3,5,13,0.07661575895299139,96.13004357928318,2.2
553,Commerce,Kandy,8,9,5,0.0834399214643311,76.05683712779059,13.9
554,Commerce,Kandy,8,9,8,0.3984842052394779,56.38710352767886,14.6
555,Technology,Jaffna,10,4,14,0.3514965921115502,74.41539220746121,21.5
556,Bio Science,Kandy,2,9,5,0.2532639762698805,35.09529819357034,4.4
557,Physical Science,Colombo,4,9,4,0.1530407548761662,64.13382839744102,7.6
558,Physical Science,Galle,8,8,14,0.23026101839853802,68.33180971917959,18.3
559,Arts,Gampaha,1,7,14,0.3182417685690217,53.46853903952548,1.6
560,Commerce,RemoteArea,1,5,11,0.43964115871475723,62.482039469065676,1.0
561,Arts,Colombo,4,10,13,0.2779339338393643,56.11193766085225,6.9
562,Physical Science,UpCountry,2,5,12,0.13836764738687507,52.01182022666607,3.7
563,Physical Science,Ratnapura,1,8,0,0.0213699573467393,70.11748710791814,1.0
564,Physical Science,Colombo,8,7,7,0.0877275279583703,79.00866790722506,17.0
565,Bio Science,Ratnapura,2,7,4,0.3250888103312314,69.64993311472219,3.2
566,Commerce,Jaffna,4,4,4,0.08021848341207882,55.428429958706246,8.4
567,Bio Science,Galle,3,6,2,0.24076977657172544,51.06169605101972,6.2
568,Bio Science,Gampaha,2,5,9,0.3494775077381927,58.39500025970352,3.0
569,English,UpCountry,8,5,11,0.15411245070155538,62.199881587169614,14.3
570,Bio Science,Kandy,3,6,1,0.33455294490364307,47.41864612712315,6.4
571,Commerce,Kandy,9,8,0,0.29053603082390933,75.80735980764032,16.8
572,Arts,Galle,10,8,8,0.21946955346419772,60.96589402914374,17.8
573,Bio Science,Colombo,5,9,4,0.4486227394421305,73.47321274967608,9.9
574,Commerce,Gampaha,9,8,9,0.34602944521372186,43.501187363916166,17.4
575,Technology,UpCountry,3,3,11,0.1802985165762876,55.174892630080166,6.8
576,English,UpCountry,5,4,15,0.4021322667627708,80.39090095728852,11.1
577,Physical Science,RemoteArea,10,4,14,0.36905110708483585,80.10318964626042,26.7
578,English,UpCountry,6,6,3,0.39584198275408217,43.462050827867344,11.5
579,Bio Science,Colombo,9,10,6,0.3204779915204972,67.5460331399617,19.5
580,Physical Science,Galle,8,5,12,0.1896853079197493,70.93971417827717,18.5
581,Bio Science,Gampaha,2,4,3,0.17428925780213456,50.87679931945327,4.7
582,Sinhala,RemoteArea,2,5,10,0.3270756803796322,70.35496989544326,2.8
583,Bio Science,Gampaha,5,4,14,0.06545000398345058,43.29322450463199,13.1
584,Bio Science,Kandy,5,8,1,0.4099571752492879,46.59662220544049,11.7
585,Commerce,Kandy,5,9,8,0.18516769199903654,72.98436918484236,7.2
586,Physical Science,Gampaha,4,5,15,0.3151859946827745,67.94250388050435,8.8
587,Physical Science,Ratnapura,8,4,7,0.24953195746670903,64.72130491377976,18.7
588,Physical Science,Galle,5,4,11,0.25966324601232693,62.873759728215624,13.3
589,Physical Science,Galle,1,7,14,0.36900307310067354,75.05353872298625,1.0
590,Physical Science,Colombo,10,7,3,0.3133350268357092,70.27645340119521,22.7
591,Physical Science,Galle,5,5,7,0.12515449417285673,75.37247169133968,9.5
592,Commerce,Kandy,1,6,11,0.037112965711868895,67.38503800392765,1.0
593,Physical Science,Gampaha,4,4,12,0.4201170336826455,60.17382239354205,11.2
594,Bio Science,Colombo,1,10,8,0.44244703737592883,55.64475385720515,1.4
595,Technology,Galle,6,7,14,0.08224826645865935,51.14730012915563,11.5
596,Bio Science,Jaffna,6,5,1,0.15473853345976624,54.458152679472185,13.3
597,Commerce,Kandy,1,8,3,0.14117119096586617,52.404235154357536,1.0
598,Physical Science,Kandy,8,9,15,0.4687242803700774,91.5236813138675,17.9
599,Physical Science,Ratnapura,4,8,10,0.1023886909653442,49.29593613228494,7.9
600,Physical Science,Gampaha,2,7,15,0.083269616049916,83.06043176225094,1.4
601,Physical Science,Colombo,1,6,5,0.09091927487409951,58.48393085012768,1.0
602,Physical Science,Colombo,3,9,6,0.36493458804688345,59.90290568864236,6.2
603,Physical Science,Jaffna,7,7,4,0.4440099221232376,68.01782135917088,15.5
604,Physical Science,UpCountry,10,5,9,0.19668370531663404,43.22193671815339,23.6
605,Physical Science,Gampaha,10,6,11,0.06803995218317838,53.50037397579783,25.2
606,Bio Science,Colombo,8,10,9,0.29286099870417,45.88291830073072,18.4
607,Physical Science,Kandy,5,9,12,0.10496747916448806,60.296125457346854,10.0
608,Bio Science,Galle,7,7,6,0.03207572368261741,49.36207287330225,15.6
609,Commerce,Jaffna,2,6,13,0.44311568919123806,86.25714765958689,1.7
610,Commerce,Galle,4,5,10,0.435420638166838,56.24984788998857,7.4
611,Physical Science,Kandy,6,9,14,0.48795508012963684,31.32256239657316,15.8
612,Arts,Galle,5,7,3,0.23700237745306646,56.483508141029375,8.9
613,Commerce,Colombo,6,7,7,0.14700059910521107,75.61183132890174,10.0
614,Physical Science,Gampaha,2,7,2,0.3848918727852012,85.45402677184276,3.9
615,Technology,Gampaha,7,7,12,0.09024746604195638,62.55760169570941,13.5
616,English,Kandy,8,9,2,0.12164603840814031,53.24649897945176,13.8
617,Physical Science,UpCountry,9,6,4,0.12784131310369035,61.7832205759921,20.3
618,Physical Science,Galle,6,4,5,0.47580970495609004,68.72584209302656,14.3
619,Technology,Colombo,7,10,2,0.364911459415537,44.06673989190805,13.9
620,Arts,Colombo,1,7,9,0.06684739629107672,60.83324457773273,1.0
621,Physical Science,Gampaha,9,8,14,0.04642293906195338,66.25698154472187,21.7
622,Physical Science,Colombo,6,10,1,0.42140742679225585,61.187048838390915,12.6
623,Bio Science,Kandy,4,8,4,0.40113716152238077,59.831855229519014,8.2
624,Bio Science,UpCountry,10,3,9,0.3354972890041776,50.463269917562194,25.2
